year,region,label,pathogen,specimen,antibiotic_label,antibiotic,TOT,AST,SUS,INT,RES,UNK,P_SUS,CI_SUS_lower,CI_SUS_upper,P_INT,CI_INT_lower,CI_INT_upper,P_RES,CI_RES_lower,CI_RES_upper,P_UNK,BatchID,AntibioticClass
2018,Lao People<U+0092>s Democratic Republic,LAO,E. coli,BLOOD,CRO,Ceftriaxone,110,109,59,0,50,1,54.13,44.79,63.18,0,0,3.4,45.87,36.82,55.21,0.91,GLASS,Cephalosporins
2018,Lao People<U+0092>s Democratic Republic,LAO,E. coli,BLOOD,MEM,Meropenem,110,66,65,0,1,44,98.48,91.9,99.92,0,0,5.5,1.52,0.08,8.1,40,GLASS,Carbapenems
2018,Lao People<U+0092>s Democratic Republic,LAO,E. coli,BLOOD,SXT,Co-trimoxazole,110,109,33,0,76,1,30.28,22.44,39.45,0,0,3.4,69.72,60.55,77.56,0.91,GLASS,Sulfonamides
2018,Lao People<U+0092>s Democratic Republic,LAO,E. coli,URINE,AMP,Ampicillin,110,110,7,2,101,0,6.36,3.12,12.56,1.82,0.5,6.39,91.82,85.18,95.64,0,GLASS,Penicillins
2018,Lao People<U+0092>s Democratic Republic,LAO,E. coli,URINE,CAZ,Ceftazidime,110,38,5,10,23,72,13.16,5.75,27.33,26.32,14.97,42.01,60.53,44.72,74.4,65.45,GLASS,Cephalosporins
2018,Lao People<U+0092>s Democratic Republic,LAO,E. coli,URINE,CIP,Ciprofloxacin,110,110,27,11,72,0,24.55,17.45,33.36,10,5.68,17.02,65.45,56.18,73.68,0,GLASS,Fluoroquinolones
2018,Lao People<U+0092>s Democratic Republic,LAO,E. coli,URINE,CRO,Ceftriaxone,110,87,21,0,66,23,24.14,16.36,34.1,0,0,4.23,75.86,65.9,83.64,20.91,GLASS,Cephalosporins
2018,Lao People<U+0092>s Democratic Republic,LAO,E. coli,URINE,IPM,Imipenem,110,38,37,0,1,72,97.37,86.51,99.87,0,0,9.18,2.63,0.13,13.49,65.45,GLASS,Carbapenems
2018,Lao People<U+0092>s Democratic Republic,LAO,E. coli,URINE,MEM,Meropenem,110,38,37,0,1,72,97.37,86.51,99.87,0,0,9.18,2.63,0.13,13.49,65.45,GLASS,Carbapenems
2018,Lao People<U+0092>s Democratic Republic,LAO,E. coli,URINE,SXT,Co-trimoxazole,110,110,34,2,74,0,30.91,23.04,40.07,1.82,0.5,6.39,67.27,58.05,75.33,0,GLASS,Sulfonamides
2018,Lao People<U+0092>s Democratic Republic,LAO,K. pneumoniae,BLOOD,CAZ,Ceftazidime,36,13,2,1,10,23,15.38,4.33,42.23,7.69,0.39,33.31,76.92,49.74,91.82,63.89,GLASS,Cephalosporins
2018,Lao People<U+0092>s Democratic Republic,LAO,K. pneumoniae,BLOOD,CIP,Ciprofloxacin,36,36,12,14,10,0,33.33,20.21,49.67,38.89,24.78,55.14,27.78,15.85,43.99,0,GLASS,Fluoroquinolones
2018,Lao People<U+0092>s Democratic Republic,LAO,K. pneumoniae,BLOOD,CRO,Ceftriaxone,36,36,25,0,11,0,69.44,53.14,82,0,0,9.64,30.56,18,46.86,0,GLASS,Cephalosporins
2018,Lao People<U+0092>s Democratic Republic,LAO,K. pneumoniae,BLOOD,MEM,Meropenem,36,13,13,0,0,23,100,77.19,100,0,0,22.81,0,0,22.81,63.89,GLASS,Carbapenems
2018,Lao People<U+0092>s Democratic Republic,LAO,K. pneumoniae,BLOOD,SXT,Co-trimoxazole,36,36,26,0,10,0,72.22,56.01,84.15,0,0,9.64,27.78,15.85,43.99,0,GLASS,Sulfonamides
2018,Lao People<U+0092>s Democratic Republic,LAO,K. pneumoniae,URINE,CIP,Ciprofloxacin,10,10,2,4,4,0,20,5.67,50.98,40,16.82,68.73,40,16.82,68.73,0,GLASS,Fluoroquinolones
2018,Lao People<U+0092>s Democratic Republic,LAO,K. pneumoniae,URINE,SXT,Co-trimoxazole,10,10,5,0,5,0,50,23.66,76.34,0,0,27.75,50,23.66,76.34,0,GLASS,Sulfonamides
2018,Lao People<U+0092>s Democratic Republic,LAO,N. gonorrhoeae,GENITAL,CIP,Ciprofloxacin,65,65,1,8,56,0,1.54,0.08,8.21,12.31,6.37,22.45,86.15,75.73,92.54,0,GLASS,Fluoroquinolones
2018,Lao People<U+0092>s Democratic Republic,LAO,N. gonorrhoeae,GENITAL,CRO,Ceftriaxone,65,64,63,0,1,1,98.44,91.67,99.92,0,0,5.66,1.56,0.08,8.33,1.54,GLASS,Cephalosporins
2018,Lao People<U+0092>s Democratic Republic,LAO,S. aureus,BLOOD,FOX,Cefoxitin,35,35,31,0,4,0,88.57,74.05,95.46,0,0,9.89,11.43,4.54,25.95,0,GLASS,Cephalosporins
2018,Lao People<U+0092>s Democratic Republic,LAO,S. pneumoniae,BLOOD,OXA,Oxacillin,10,10,3,0,7,0,30,10.78,60.32,0,0,27.75,70,39.68,89.22,0,GLASS,Penicillins
2018,Lao People<U+0092>s Democratic Republic,LAO,S. pneumoniae,BLOOD,PEN,Penicillin G,10,10,3,0,7,0,30,10.78,60.32,0,0,27.75,70,39.68,89.22,0,GLASS,Penicillins
2018,Lao People<U+0092>s Democratic Republic,LAO,S. pneumoniae,BLOOD,SXT,Co-trimoxazole,10,10,6,1,3,0,60,31.27,83.18,10,0.51,40.42,30,10.78,60.32,0,GLASS,Sulfonamides
2018,Lao People<U+0092>s Democratic Republic,LAO,Salmonella spp.,BLOOD,CIP,Ciprofloxacin,57,56,45,11,0,1,80.36,68.16,88.66,19.64,11.34,31.84,0,0,6.42,1.75,GLASS,Fluoroquinolones
2018,Lao People<U+0092>s Democratic Republic,LAO,Salmonella spp.,BLOOD,CRO,Ceftriaxone,57,57,55,0,2,0,96.49,88.08,99.03,0,0,6.31,3.51,0.97,11.92,0,GLASS,Cephalosporins
2018,Lao People<U+0092>s Democratic Republic,LAO,Salmonella spp.,STOOL,CIP,Ciprofloxacin,35,35,16,18,1,0,45.71,30.47,61.81,51.43,35.57,67.01,2.86,0.15,14.53,0,GLASS,Fluoroquinolones
2018,Lao People<U+0092>s Democratic Republic,LAO,Salmonella spp.,STOOL,CRO,Ceftriaxone,35,35,32,0,3,0,91.43,77.62,97.04,0,0,9.89,8.57,2.96,22.38,0,GLASS,Cephalosporins
2018,Lebanon,LBN,Acinetobacter spp.,BLOOD,AMK,Amikacin,26,25,9,0,16,1,36,20.25,55.48,0,0,13.32,64,44.52,79.75,3.85,GLASS,Aminoglycosides
2018,Lebanon,LBN,Acinetobacter spp.,BLOOD,COL,Colistin,48,10,10,0,0,38,100,72.25,100,0,0,27.75,0,0,27.75,79.17,GLASS,Polymyxins
2018,Lebanon,LBN,Acinetobacter spp.,BLOOD,GEN,Gentamicin,26,25,8,1,16,1,32,17.21,51.59,4,0.21,19.54,64,44.52,79.75,3.85,GLASS,Aminoglycosides
2018,Lebanon,LBN,Acinetobacter spp.,BLOOD,IPM,Imipenem,50,49,14,0,35,1,28.57,17.85,42.41,0,0,7.27,71.43,57.59,82.15,2,GLASS,Carbapenems
2018,Lebanon,LBN,Acinetobacter spp.,BLOOD,MEM,Meropenem,26,26,6,0,20,0,23.08,11.03,42.05,0,0,12.87,76.92,57.95,88.97,0,GLASS,Carbapenems
2018,Lebanon,LBN,Acinetobacter spp.,BLOOD,MNO,Minocycline,23,22,22,0,0,1,100,85.13,100,0,0,14.87,0,0,14.87,4.35,GLASS,Tetracyclines
2018,Lebanon,LBN,E. coli,BLOOD,AMP,Ampicillin,160,123,24,2,97,37,19.51,13.48,27.39,1.63,0.45,5.74,78.86,70.83,85.15,23.13,GLASS,Penicillins
2018,Lebanon,LBN,E. coli,BLOOD,CAZ,Ceftazidime,191,161,81,0,80,30,50.31,42.67,57.94,0,0,2.33,49.69,42.06,57.33,15.71,GLASS,Cephalosporins
2018,Lebanon,LBN,E. coli,BLOOD,CIP,Ciprofloxacin,191,188,101,2,85,3,53.72,46.59,60.7,1.06,0.29,3.8,45.21,38.27,52.35,1.57,GLASS,Fluoroquinolones
2018,Lebanon,LBN,E. coli,BLOOD,COL,Colistin,191,48,38,0,10,143,79.17,65.74,88.27,0,0,7.41,20.83,11.73,34.26,74.87,GLASS,Polymyxins
2018,Lebanon,LBN,E. coli,BLOOD,CRO,Ceftriaxone,191,164,79,0,85,27,48.17,40.65,55.77,0,0,2.29,51.83,44.23,59.35,14.14,GLASS,Cephalosporins
2018,Lebanon,LBN,E. coli,BLOOD,CTX,Cefotaxime,88,48,28,0,20,40,58.33,44.28,71.15,0,0,7.41,41.67,28.85,55.72,45.45,GLASS,Cephalosporins
2018,Lebanon,LBN,E. coli,BLOOD,ETP,Ertapenem,191,157,152,0,5,34,96.82,92.76,98.63,0,0,2.39,3.18,1.37,7.24,17.8,GLASS,Carbapenems
2018,Lebanon,LBN,E. coli,BLOOD,FEP,Cefepime,191,188,96,0,92,3,51.06,43.97,58.12,0,0,2,48.94,41.88,56.03,1.57,GLASS,Cephalosporins
2018,Lebanon,LBN,E. coli,BLOOD,IPM,Imipenem,191,190,180,0,10,1,94.74,90.58,97.12,0,0,1.98,5.26,2.88,9.42,0.52,GLASS,Carbapenems
2018,Lebanon,LBN,E. coli,BLOOD,LVX,Levofloxacin,132,66,40,1,25,66,60.61,48.55,71.5,1.52,0.08,8.1,37.88,27.15,49.94,50,GLASS,Fluoroquinolones
2018,Lebanon,LBN,E. coli,BLOOD,MEM,Meropenem,191,108,105,0,3,83,97.22,92.15,99.05,0,0,3.43,2.78,0.95,7.85,43.46,GLASS,Carbapenems
2018,Lebanon,LBN,E. coli,BLOOD,SXT,Co-trimoxazole,147,145,67,0,78,2,46.21,38.29,54.31,0,0,2.58,53.79,45.69,61.71,1.36,GLASS,Sulfonamides
2018,Lebanon,LBN,E. coli,URINE,AMP,Ampicillin,2565,1585,375,20,1190,980,23.66,21.63,25.81,1.26,0.82,1.94,75.08,72.89,77.15,38.21,GLASS,Penicillins
2018,Lebanon,LBN,E. coli,URINE,CAZ,Ceftazidime,3465,2957,1687,74,1196,508,57.05,55.26,58.82,2.5,2,3.13,40.45,38.69,42.23,14.66,GLASS,Cephalosporins
2018,Lebanon,LBN,E. coli,URINE,CIP,Ciprofloxacin,3465,3405,2003,62,1340,60,58.83,57.16,60.47,1.82,1.42,2.33,39.35,37.73,41.01,1.73,GLASS,Fluoroquinolones
2018,Lebanon,LBN,E. coli,URINE,COL,Colistin,3007,769,765,0,4,2238,99.48,98.67,99.8,0,0,0.5,0.52,0.2,1.33,74.43,GLASS,Polymyxins
2018,Lebanon,LBN,E. coli,URINE,CRO,Ceftriaxone,3023,2403,1377,5,1021,620,57.3,55.32,59.27,0.21,0.09,0.49,42.49,40.53,44.48,20.51,GLASS,Cephalosporins
2018,Lebanon,LBN,E. coli,URINE,CTX,Cefotaxime,3129,1525,914,25,586,1604,59.93,57.45,62.37,1.64,1.11,2.41,38.43,36.02,40.89,51.26,GLASS,Cephalosporins
2018,Lebanon,LBN,E. coli,URINE,ETP,Ertapenem,3465,2707,2664,8,35,758,98.41,97.87,98.82,0.3,0.15,0.58,1.29,0.93,1.79,21.88,GLASS,Carbapenems
2018,Lebanon,LBN,E. coli,URINE,FEP,Cefepime,3465,3210,1958,76,1176,255,61,59.3,62.67,2.37,1.9,2.95,36.64,34.99,38.32,7.36,GLASS,Cephalosporins
2018,Lebanon,LBN,E. coli,URINE,IPM,Imipenem,3465,3135,3077,24,34,330,98.15,97.62,98.57,0.77,0.51,1.14,1.08,0.78,1.51,9.52,GLASS,Carbapenems
2018,Lebanon,LBN,E. coli,URINE,LVX,Levofloxacin,1797,648,428,6,214,1149,66.05,62.32,69.59,0.93,0.43,2.01,33.02,29.51,36.74,63.94,GLASS,Fluoroquinolones
2018,Lebanon,LBN,E. coli,URINE,MEM,Meropenem,3023,1232,1218,2,12,1791,98.86,98.1,99.32,0.16,0.04,0.59,0.97,0.56,1.69,59.25,GLASS,Carbapenems
2018,Lebanon,LBN,E. coli,URINE,SXT,Co-trimoxazole,3129,3119,1687,12,1420,10,54.09,52.34,55.83,0.38,0.22,0.67,45.53,43.79,47.28,0.32,GLASS,Sulfonamides
2018,Lebanon,LBN,K. pneumoniae,BLOOD,CAZ,Ceftazidime,53,44,19,0,25,9,43.18,29.68,57.78,0,0,8.03,56.82,42.22,70.32,16.98,GLASS,Cephalosporins
2018,Lebanon,LBN,K. pneumoniae,BLOOD,CIP,Ciprofloxacin,53,52,39,2,11,1,75,61.79,84.77,3.85,1.06,12.98,21.15,12.24,34.03,1.89,GLASS,Fluoroquinolones
2018,Lebanon,LBN,K. pneumoniae,BLOOD,COL,Colistin,52,12,8,0,4,40,66.67,39.06,86.19,0,0,24.25,33.33,13.81,60.94,76.92,GLASS,Polymyxins
2018,Lebanon,LBN,K. pneumoniae,BLOOD,CRO,Ceftriaxone,53,52,25,0,27,1,48.08,35.1,61.31,0,0,6.88,51.92,38.69,64.9,1.89,GLASS,Cephalosporins
2018,Lebanon,LBN,K. pneumoniae,BLOOD,ETP,Ertapenem,53,49,46,0,3,4,93.88,83.48,97.9,0,0,7.27,6.12,2.1,16.52,7.55,GLASS,Carbapenems
2018,Lebanon,LBN,K. pneumoniae,BLOOD,FEP,Cefepime,53,52,27,0,25,1,51.92,38.69,64.9,0,0,6.88,48.08,35.1,61.31,1.89,GLASS,Cephalosporins
2018,Lebanon,LBN,K. pneumoniae,BLOOD,IPM,Imipenem,53,52,48,0,4,1,92.31,81.83,96.97,0,0,6.88,7.69,3.03,18.17,1.89,GLASS,Carbapenems
2018,Lebanon,LBN,K. pneumoniae,BLOOD,LVX,Levofloxacin,36,26,21,1,4,10,80.77,62.12,91.49,3.85,0.2,18.89,15.38,6.15,33.53,27.78,GLASS,Fluoroquinolones
2018,Lebanon,LBN,K. pneumoniae,BLOOD,MEM,Meropenem,53,30,29,0,1,23,96.67,83.33,99.83,0,0,11.35,3.33,0.17,16.67,43.4,GLASS,Carbapenems
2018,Lebanon,LBN,K. pneumoniae,BLOOD,SXT,Co-trimoxazole,32,31,14,0,17,1,45.16,29.16,62.23,0,0,11.03,54.84,37.77,70.84,3.13,GLASS,Sulfonamides
2018,Lebanon,LBN,K. pneumoniae,URINE,CAZ,Ceftazidime,499,430,271,2,157,69,63.02,58.36,67.45,0.47,0.13,1.68,36.51,32.1,41.16,13.83,GLASS,Cephalosporins
2018,Lebanon,LBN,K. pneumoniae,URINE,CIP,Ciprofloxacin,499,497,349,33,115,2,70.22,66.06,74.07,6.64,4.77,9.18,23.14,19.65,27.04,0.4,GLASS,Fluoroquinolones
2018,Lebanon,LBN,K. pneumoniae,URINE,COL,Colistin,241,82,81,0,1,159,98.78,93.41,99.94,0,0,4.48,1.22,0.06,6.59,65.98,GLASS,Polymyxins
2018,Lebanon,LBN,K. pneumoniae,URINE,CRO,Ceftriaxone,499,423,257,0,166,76,60.76,56.03,65.29,0,0,0.9,39.24,34.71,43.97,15.23,GLASS,Cephalosporins
2018,Lebanon,LBN,K. pneumoniae,URINE,CTX,Cefotaxime,434,201,134,0,67,233,66.67,59.89,72.82,0,0,1.88,33.33,27.18,40.11,53.69,GLASS,Cephalosporins
2018,Lebanon,LBN,K. pneumoniae,URINE,ETP,Ertapenem,499,423,406,1,16,76,95.98,93.66,97.48,0.24,0.01,1.33,3.78,2.34,6.06,15.23,GLASS,Carbapenems
2018,Lebanon,LBN,K. pneumoniae,URINE,FEP,Cefepime,499,493,316,4,173,6,64.1,59.77,68.21,0.81,0.32,2.07,35.09,31.01,39.4,1.2,GLASS,Cephalosporins
2018,Lebanon,LBN,K. pneumoniae,URINE,IPM,Imipenem,499,486,468,1,17,13,96.3,94.22,97.64,0.21,0.01,1.16,3.5,2.2,5.53,2.61,GLASS,Carbapenems
2018,Lebanon,LBN,K. pneumoniae,URINE,LVX,Levofloxacin,265,134,115,2,17,131,85.82,78.91,90.73,1.49,0.41,5.28,12.69,8.07,19.38,49.43,GLASS,Fluoroquinolones
2018,Lebanon,LBN,K. pneumoniae,URINE,MEM,Meropenem,499,221,212,0,9,278,95.93,92.44,97.84,0,0,1.71,4.07,2.16,7.56,55.71,GLASS,Carbapenems
2018,Lebanon,LBN,K. pneumoniae,URINE,SXT,Co-trimoxazole,434,431,257,1,173,3,59.63,54.93,64.16,0.23,0.01,1.3,40.14,35.62,44.83,0.69,GLASS,Sulfonamides
2018,Lebanon,LBN,S. aureus,BLOOD,FOX,Cefoxitin,10,10,8,0,2,0,80,49.02,94.33,0,0,27.75,20,5.67,50.98,0,GLASS,Cephalosporins
2018,Lebanon,LBN,S. aureus,BLOOD,OXA,Oxacillin,15,15,15,0,0,0,100,79.61,100,0,0,20.39,0,0,20.39,0,GLASS,Penicillins
2018,Lebanon,LBN,Salmonella spp.,BLOOD,CRO,Ceftriaxone,11,11,11,0,0,0,100,74.12,100,0,0,25.88,0,0,25.88,0,GLASS,Cephalosporins
2018,Lebanon,LBN,Salmonella spp.,BLOOD,ETP,Ertapenem,11,11,11,0,0,0,100,74.12,100,0,0,25.88,0,0,25.88,0,GLASS,Carbapenems
2018,Lebanon,LBN,Salmonella spp.,BLOOD,IPM,Imipenem,11,11,11,0,0,0,100,74.12,100,0,0,25.88,0,0,25.88,0,GLASS,Carbapenems
2018,Lebanon,LBN,Salmonella spp.,STOOL,CAZ,Ceftazidime,97,68,68,0,0,29,100,94.65,100,0,0,5.35,0,0,5.35,29.9,GLASS,Cephalosporins
2018,Lebanon,LBN,Salmonella spp.,STOOL,CIP,Ciprofloxacin,96,96,33,12,51,0,34.38,25.64,44.31,12.5,7.3,20.59,53.13,43.22,62.79,0,GLASS,Fluoroquinolones
2018,Lebanon,LBN,Salmonella spp.,STOOL,CRO,Ceftriaxone,97,96,95,0,1,1,98.96,94.33,99.95,0,0,3.85,1.04,0.05,5.67,1.03,GLASS,Cephalosporins
2018,Lebanon,LBN,Salmonella spp.,STOOL,CTX,Cefotaxime,63,33,33,0,0,30,100,89.57,100,0,0,10.43,0,0,10.43,47.62,GLASS,Cephalosporins
2018,Lebanon,LBN,Salmonella spp.,STOOL,ETP,Ertapenem,89,81,81,0,0,8,100,95.47,100,0,0,4.53,0,0,4.53,8.99,GLASS,Carbapenems
2018,Lebanon,LBN,Salmonella spp.,STOOL,IPM,Imipenem,96,85,85,0,0,11,100,95.68,100,0,0,4.32,0,0,4.32,11.46,GLASS,Carbapenems
2018,Lebanon,LBN,Salmonella spp.,STOOL,LVX,Levofloxacin,55,18,4,0,14,37,22.22,9,45.21,0,0,17.59,77.78,54.79,91,67.27,GLASS,Fluoroquinolones
2018,Lebanon,LBN,Salmonella spp.,STOOL,MEM,Meropenem,63,25,25,0,0,38,100,86.68,100,0,0,13.32,0,0,13.32,60.32,GLASS,Carbapenems
2018,Lebanon,LBN,Shigella spp.,STOOL,CAZ,Ceftazidime,18,16,12,2,2,2,75,50.5,89.82,12.5,3.5,36.02,12.5,3.5,36.02,11.11,GLASS,Cephalosporins
2018,Lebanon,LBN,Shigella spp.,STOOL,CIP,Ciprofloxacin,18,18,15,1,2,0,83.33,60.78,94.16,5.56,0.28,25.76,11.11,3.1,32.8,0,GLASS,Fluoroquinolones
2018,Lebanon,LBN,Shigella spp.,STOOL,CRO,Ceftriaxone,18,18,10,0,8,0,55.56,33.72,75.44,0,0,17.59,44.44,24.56,66.28,0,GLASS,Cephalosporins
2018,Lebanon,LBN,Shigella spp.,STOOL,CTX,Cefotaxime,18,16,9,0,7,2,56.25,33.18,76.9,0,0,19.36,43.75,23.1,66.82,11.11,GLASS,Cephalosporins
2018,Lebanon,LBN,Shigella spp.,STOOL,LVX,Levofloxacin,18,16,13,2,1,2,81.25,56.99,93.41,12.5,3.5,36.02,6.25,0.32,28.33,11.11,GLASS,Fluoroquinolones
2018,Lithuania,LTU,Acinetobacter spp.,BLOOD,J01DH,Carbapenems,88,88,9,0,79,0,10.23,5.47,18.31,0,0,4.18,89.77,81.69,94.53,0,EARS,Carbapenems
2018,Lithuania,LTU,Acinetobacter spp.,BLOOD,J01GB,Aminoglycosides,88,87,13,0,74,1,14.94,8.95,23.9,0,0,4.23,85.06,76.1,91.05,1.14,EARS,Aminoglycosides
2018,Lithuania,LTU,E. coli,BLOOD,J01DD,Third-generation cephalosporins,1109,1109,925,14,170,0,83.41,81.1,85.48,1.26,0.75,2.11,15.33,13.33,17.57,0,EARS,Third-generation cephalosporins
2018,Lithuania,LTU,E. coli,BLOOD,J01DH,Carbapenems,1109,1100,1100,0,0,9,100,99.65,100,0,0,0.35,0,0,0.35,0.81,EARS,Carbapenems
2018,Lithuania,LTU,E. coli,BLOOD,J01MA,Fluoroquinolones,1109,1104,870,17,217,5,78.8,76.3,81.11,1.54,0.96,2.45,19.66,17.42,22.1,0.45,EARS,Fluoroquinolones
2018,Lithuania,LTU,E. coli,URINE,AMP,Ampicillin,1039,1039,527,0,512,0,50.72,47.68,53.75,0,0,0.37,49.28,46.25,52.32,0,GLASS,Penicillins
2018,Lithuania,LTU,E. coli,URINE,CAZ,Ceftazidime,1039,103,37,0,66,936,35.92,27.32,45.54,0,0,3.6,64.08,54.46,72.68,90.09,GLASS,Cephalosporins
2018,Lithuania,LTU,E. coli,URINE,CIP,Ciprofloxacin,1039,1038,876,5,157,1,84.39,82.06,86.47,0.48,0.21,1.12,15.13,13.07,17.43,0.1,GLASS,Fluoroquinolones
2018,Lithuania,LTU,E. coli,URINE,CTX,Cefotaxime,1039,103,27,0,76,936,26.21,18.69,35.45,0,0,3.6,73.79,64.55,81.31,90.09,GLASS,Cephalosporins
2018,Lithuania,LTU,E. coli,URINE,FEP,Cefepime,1039,93,24,9,60,946,25.81,18,35.53,9.68,5.18,17.38,64.52,54.39,73.49,91.05,GLASS,Cephalosporins
2018,Lithuania,LTU,E. coli,URINE,MEM,Meropenem,1039,103,103,0,0,936,100,96.4,100,0,0,3.6,0,0,3.6,90.09,GLASS,Carbapenems
2018,Lithuania,LTU,E. coli,URINE,SXT,Co-trimoxazole,1039,93,39,0,54,946,41.94,32.42,52.09,0,0,3.97,58.06,47.91,67.58,91.05,GLASS,Sulfonamides
2018,Lithuania,LTU,K. pneumoniae,BLOOD,J01DD,Third-generation cephalosporins,371,371,162,2,207,0,43.67,38.71,48.75,0.54,0.15,1.94,55.8,50.71,60.76,0,EARS,Third-generation cephalosporins
2018,Lithuania,LTU,K. pneumoniae,BLOOD,J01DH,Carbapenems,371,371,369,1,1,0,99.46,98.06,99.85,0.27,0.01,1.51,0.27,0.01,1.51,0,EARS,Carbapenems
2018,Lithuania,LTU,K. pneumoniae,BLOOD,J01MA,Fluoroquinolones,371,370,152,8,210,1,41.08,36.18,46.16,2.16,1.1,4.21,56.76,51.66,61.71,0.27,EARS,Fluoroquinolones
2018,Lithuania,LTU,K. pneumoniae,URINE,CAZ,Ceftazidime,139,63,22,0,41,76,34.92,24.33,47.25,0,0,5.75,65.08,52.75,75.67,54.68,GLASS,Cephalosporins
2018,Lithuania,LTU,K. pneumoniae,URINE,CIP,Ciprofloxacin,139,139,71,3,65,0,51.08,42.85,59.25,2.16,0.74,6.15,46.76,38.67,55.03,0,GLASS,Fluoroquinolones
2018,Lithuania,LTU,K. pneumoniae,URINE,CTX,Cefotaxime,139,63,20,1,42,76,31.75,21.59,44,1.59,0.08,8.46,66.67,54.37,77.05,54.68,GLASS,Cephalosporins
2018,Lithuania,LTU,K. pneumoniae,URINE,FEP,Cefepime,139,52,7,5,40,87,13.46,6.68,25.27,9.62,4.18,20.61,76.92,63.87,86.28,62.59,GLASS,Cephalosporins
2018,Lithuania,LTU,K. pneumoniae,URINE,MEM,Meropenem,139,64,64,0,0,75,100,94.34,100,0,0,5.66,0,0,5.66,53.96,GLASS,Carbapenems
2018,Lithuania,LTU,K. pneumoniae,URINE,SXT,Co-trimoxazole,139,52,4,0,48,87,7.69,3.03,18.17,0,0,6.88,92.31,81.83,96.97,62.59,GLASS,Sulfonamides
2018,Lithuania,LTU,S. aureus,BLOOD,J01DC,Penicilinase-stable beta-lactams,691,691,633,0,58,0,91.61,89.3,93.45,0,0,0.55,8.39,6.55,10.7,0,EARS,Penicillins
2018,Lithuania,LTU,S. pneumoniae,BLOOD,J01C,Penicillins,93,93,75,0,18,0,80.65,71.47,87.39,0,0,3.97,19.35,12.61,28.53,0,EARS,Penicillins
2018,Luxembourg,LUX,Acinetobacter spp.,BLOOD,J01GB,Aminoglycosides,11,11,11,0,0,0,100,74.12,100,0,0,25.88,0,0,25.88,0,EARS,Aminoglycosides
2018,Luxembourg,LUX,E. coli,BLOOD,J01DD,Third-generation cephalosporins,424,424,366,5,53,0,86.32,82.72,89.27,1.18,0.5,2.73,12.5,9.68,15.99,0,EARS,Third-generation cephalosporins
2018,Luxembourg,LUX,E. coli,BLOOD,J01DH,Carbapenems,424,424,424,0,0,0,100,99.1,100,0,0,0.9,0,0,0.9,0,EARS,Carbapenems
2018,Luxembourg,LUX,E. coli,BLOOD,J01MA,Fluoroquinolones,424,418,319,8,91,6,76.32,72.01,80.14,1.91,0.97,3.73,21.77,18.08,25.97,1.42,EARS,Fluoroquinolones
2018,Luxembourg,LUX,K. pneumoniae,BLOOD,J01DD,Third-generation cephalosporins,85,85,59,1,25,0,69.41,58.95,78.19,1.18,0.06,6.37,29.41,20.79,39.82,0,EARS,Third-generation cephalosporins
2018,Luxembourg,LUX,K. pneumoniae,BLOOD,J01DH,Carbapenems,85,85,84,1,0,0,98.82,93.63,99.94,1.18,0.06,6.37,0,0,4.32,0,EARS,Carbapenems
2018,Luxembourg,LUX,K. pneumoniae,BLOOD,J01MA,Fluoroquinolones,85,85,62,2,21,0,72.94,62.66,81.24,2.35,0.65,8.18,24.71,16.76,34.83,0,EARS,Fluoroquinolones
2018,Luxembourg,LUX,S. aureus,BLOOD,J01DC,Penicilinase-stable beta-lactams,181,181,167,0,14,0,92.27,87.44,95.34,0,0,2.08,7.73,4.66,12.56,0,EARS,Penicillins
2018,Luxembourg,LUX,S. pneumoniae,BLOOD,J01C,Penicillins,45,45,40,4,1,0,88.89,76.5,95.16,8.89,3.51,20.73,2.22,0.11,11.57,0,EARS,Penicillins
2018,Latvia,LVA,Acinetobacter spp.,BLOOD,J01DH,Carbapenems,51,51,11,0,40,0,21.57,12.49,34.63,0,0,7,78.43,65.37,87.51,0,EARS,Carbapenems
2018,Latvia,LVA,Acinetobacter spp.,BLOOD,J01GB,Aminoglycosides,51,48,19,0,29,3,39.58,27.02,53.69,0,0,7.41,60.42,46.31,72.98,5.88,EARS,Aminoglycosides
2018,Latvia,LVA,E. coli,BLOOD,J01DD,Third-generation cephalosporins,348,348,274,3,71,0,78.74,74.13,82.71,0.86,0.29,2.5,20.4,16.5,24.95,0,EARS,Third-generation cephalosporins
2018,Latvia,LVA,E. coli,BLOOD,J01DH,Carbapenems,348,346,346,0,0,2,100,98.9,100,0,0,1.1,0,0,1.1,0.57,EARS,Carbapenems
2018,Latvia,LVA,E. coli,BLOOD,J01MA,Fluoroquinolones,348,344,259,2,83,4,75.29,70.47,79.55,0.58,0.16,2.09,24.13,19.91,28.92,1.15,EARS,Fluoroquinolones
2018,Latvia,LVA,E. coli,URINE,AMP,Ampicillin,996,994,458,0,536,2,46.08,43,49.18,0,0,0.38,53.92,50.82,57,0.2,GLASS,Penicillins
2018,Latvia,LVA,E. coli,URINE,CAZ,Ceftazidime,996,996,875,23,98,0,87.85,85.68,89.74,2.31,1.54,3.44,9.84,8.14,11.85,0,GLASS,Cephalosporins
2018,Latvia,LVA,E. coli,URINE,CIP,Ciprofloxacin,996,995,732,14,249,1,73.57,70.74,76.21,1.41,0.84,2.35,25.03,22.43,27.81,0.1,GLASS,Fluoroquinolones
